"period","fromba","fromba-name","toba","toba-name","value","value-units"
"2026-09-12T21","NYIS","New York Independent System Operator","HQT","Hydro-Quebec TransEnergie",255,"megawatthours"
"2026-09-12T21","NYIS","New York Independent System Operator","IESO","Ontario IESO",-583,"megawatthours"
"2026-09-12T21","NYIS","New York Independent System Operator","ISNE","ISO New England",-528,"megawatthours"
"2026-09-12T21","NYIS","New York Independent System Operator","PJM","PJM Interconnection, LLC",-1616,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","AZPS","Arizona Public Service Company",-7,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","BHBA","Black Hills Energy",-227,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","IPCO","Idaho Power Company",1052,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","LDWP","Los Angeles Department of Water and Power",271,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","NEVP","Nevada Power Company",53,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","NWMT","NorthWestern Corporation",-51,"megawatthours"
"2026-09-12T21","PACE","PacifiCorp East","SWPW","Southwest Power Pool West Balancing Authority Area",-324,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","AVA","Avista Corporation",-50,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","AVRN","Avangrid Renewables, LLC",-461,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","BPAT","Bonneville Power Administration",-385,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","CISO","California Independent System Operator",-1,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","GCPD","Public Utility District No. 2 of Grant County, Washington",-75,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","IPCO","Idaho Power Company",-518,"megawatthours"
"2026-09-12T21","PACW","PacifiCorp West","PGE","Portland General Electric Company",36,"megawatthours"
"2026-09-12T21","PGE","Portland General Electric Company","BPAT","Bonneville Power Administration",-1954,"megawatthours"
"2026-09-12T21","PGE","Portland General Electric Company","PACW","PacifiCorp West",-36,"megawatthours"
"2026-09-12T21","PJM","PJM Interconnection, LLC","CPLE","Duke Energy Progress East",-541,"megawatthours"
"2026-09-12T21","PJM","PJM Interconnection, LLC","DUK","Duke Energy Carolinas",0,"megawatthours"
"2026-09-12T21","PJM","PJM Interconnection, LLC","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company",-607,"megawatthours"
"2026-09-12T21","PJM","PJM Interconnection, LLC","MISO","Midcontinent Independent System Operator, Inc.",-1701,"megawatthours"
"2026-09-12T21","PJM","PJM Interconnection, LLC","NYIS","New York Independent System Operator",580,"megawatthours"
"2026-09-12T21","PJM","PJM Interconnection, LLC","TVA","Tennessee Valley Authority",-151,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","AZPS","Arizona Public Service Company",-108,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","EPE","El Paso Electric Company",247,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","GRID","Gridforce Energy Management, LLC",-87,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","PSCO","Public Service Company of Colorado",-81,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","SWPP","Southwest Power Pool",0,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","SWPW","Southwest Power Pool West Balancing Authority Area",109,"megawatthours"
"2026-09-12T21","PNM","Public Service Company of New Mexico","TEPC","Tucson Electric Power",28,"megawatthours"
"2026-09-12T21","PSCO","Public Service Company of Colorado","PNM","Public Service Company of New Mexico",81,"megawatthours"
"2026-09-12T21","PSCO","Public Service Company of Colorado","SWPP","Southwest Power Pool",170,"megawatthours"
"2026-09-12T21","PSCO","Public Service Company of Colorado","SWPW","Southwest Power Pool West Balancing Authority Area",-54,"megawatthours"
"2026-09-12T21","PSEI","Puget Sound Energy, Inc.","BPAT","Bonneville Power Administration",-1891,"megawatthours"
"2026-09-12T21","PSEI","Puget Sound Energy, Inc.","CHPD","Public Utility District No. 1 of Chelan County",-11,"megawatthours"
"2026-09-12T21","PSEI","Puget Sound Energy, Inc.","GCPD","Public Utility District No. 2 of Grant County, Washington",156,"megawatthours"
"2026-09-12T21","PSEI","Puget Sound Energy, Inc.","SCL","Seattle City Light",46,"megawatthours"
"2026-09-12T21","PSEI","Puget Sound Energy, Inc.","TPWR","City of Tacoma, Department of Public Utilities, Light Division",-39,"megawatthours"
"2026-09-12T21","SC","South Carolina Public Service Authority","CPLE","Duke Energy Progress East",-18,"megawatthours"
"2026-09-12T21","SC","South Carolina Public Service Authority","DUK","Duke Energy Carolinas",646,"megawatthours"
"2026-09-12T21","SC","South Carolina Public Service Authority","SCEG","Dominion Energy South Carolina, Inc.",-1129,"megawatthours"
"2026-09-12T21","SC","South Carolina Public Service Authority","SEPA","Southeastern Power Administration",73,"megawatthours"
"2026-09-12T21","SC","South Carolina Public Service Authority","SOCO","Southern Company Services, Inc. - Trans",-864,"megawatthours"
"2026-09-12T21","SCEG","Dominion Energy South Carolina, Inc.","CPLE","Duke Energy Progress East",206,"megawatthours"
"2026-09-12T21","SCEG","Dominion Energy South Carolina, Inc.","DUK","Duke Energy Carolinas",141,"megawatthours"
"2026-09-12T21","SCEG","Dominion Energy South Carolina, Inc.","SC","South Carolina Public Service Authority",1107,"megawatthours"
"2026-09-12T21","SCEG","Dominion Energy South Carolina, Inc.","SEPA","Southeastern Power Administration",3,"megawatthours"
"2026-09-12T21","SCEG","Dominion Energy South Carolina, Inc.","SOCO","Southern Company Services, Inc. - Trans",-1344,"megawatthours"
"2026-09-12T21","SCL","Seattle City Light","BPAT","Bonneville Power Administration",-312,"megawatthours"
"2026-09-12T21","SCL","Seattle City Light","PSEI","Puget Sound Energy, Inc.",-46,"megawatthours"
"2026-09-12T21","SE","Southeast","CAR","Carolinas",1590,"megawatthours"
"2026-09-12T21","SE","Southeast","FLA","Florida",584,"megawatthours"
"2026-09-12T21","SE","Southeast","MIDW","Midwest",691,"megawatthours"
"2026-09-12T21","SE","Southeast","TEN","Tennessee",-283,"megawatthours"
"2026-09-12T21","SEC","Seminole Electric Cooperative","FPC","Duke Energy Florida, Inc.",341,"megawatthours"
"2026-09-12T21","SEC","Seminole Electric Cooperative","FPL","Florida Power & Light Co.",1061,"megawatthours"
"2026-09-12T21","SEC","Seminole Electric Cooperative","JEA","JEA",-16,"megawatthours"
"2026-09-12T21","SEC","Seminole Electric Cooperative","TEC","Tampa Electric Company",356,"megawatthours"
"2026-09-12T21","SEPA","Southeastern Power Administration","DUK","Duke Energy Carolinas",-117,"megawatthours"
"2026-09-12T21","SEPA","Southeastern Power Administration","SC","South Carolina Public Service Authority",-73,"megawatthours"
"2026-09-12T21","SEPA","Southeastern Power Administration","SCEG","Dominion Energy South Carolina, Inc.",-3,"megawatthours"
"2026-09-12T21","SEPA","Southeastern Power Administration","SOCO","Southern Company Services, Inc. - Trans",461,"megawatthours"
"2026-09-12T21","SIKE","Sikeston Board of Municipal Utilities","AECI","Associated Electric Cooperative, Inc.",3,"megawatthours"
"2026-09-12T21","SIKE","Sikeston Board of Municipal Utilities","MISO","Midcontinent Independent System Operator, Inc.",41,"megawatthours"
"2026-09-12T21","SIKE","Sikeston Board of Municipal Utilities","SPA","Southwestern Power Administration",111,"megawatthours"
"2026-09-12T21","SIKE","Sikeston Board of Municipal Utilities","SWPP","Southwest Power Pool",-123,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","DUK","Duke Energy Carolinas",-425,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","FPC","Duke Energy Florida, Inc.",-116,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","FPL","Florida Power & Light Co.",603,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","MISO","Midcontinent Independent System Operator, Inc.",691,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","SC","South Carolina Public Service Authority",864,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","SCEG","Dominion Energy South Carolina, Inc.",1344,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","SEPA","Southeastern Power Administration",-461,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","TAL","City of Tallahassee",97,"megawatthours"
"2026-09-12T21","SOCO","Southern Company Services, Inc. - Trans","TVA","Tennessee Valley Authority",-283,"megawatthours"
"2026-09-12T21","SPA","Southwestern Power Administration","AECI","Associated Electric Cooperative, Inc.",159,"megawatthours"
"2026-09-12T21","SPA","Southwestern Power Administration","MISO","Midcontinent Independent System Operator, Inc.",-68,"megawatthours"
"2026-09-12T21","SPA","Southwestern Power Administration","SIKE","Sikeston Board of Municipal Utilities",-111,"megawatthours"
"2026-09-12T21","SPA","Southwestern Power Administration","SWPP","Southwest Power Pool",82,"megawatthours"
"2026-09-12T21","SRP","Salt River Project Agricultural Improvement and Power District","AZPS","Arizona Public Service Company",4335,"megawatthours"
"2026-09-12T21","SRP","Salt River Project Agricultural Improvement and Power District","CISO","California Independent System Operator",179,"megawatthours"
"2026-09-12T21","SRP","Salt River Project Agricultural Improvement and Power District","DEAA","Arlington Valley, LLC",-480,"megawatthours"
"2026-09-12T21","SRP","Salt River Project Agricultural Improvement and Power District","GRID","Gridforce Energy Management, LLC",-706,"megawatthours"
"2026-09-12T21","SRP","Salt River Project Agricultural Improvement and Power District","TEPC","Tucson Electric Power",195,"megawatthours"
"2026-09-12T21","SRP","Salt River Project Agricultural Improvement and Power District","WALC","Western Area Power Administration - Desert Southwest Region",-5,"megawatthours"
"2026-09-12T21","SW","Southwest","CAL","California",1738,"megawatthours"
"2026-09-12T21","SW","Southwest","CENT","Central",0,"megawatthours"
"2026-09-12T21","SW","Southwest","NW","Northwest",-972,"megawatthours"
"2026-09-12T21","SWPP","Southwest Power Pool","AECI","Associated Electric Cooperative, Inc.",407,"megawatthours"
"2026-09-12T21","SWPP","Southwest Power Pool","EPE","El Paso Electric Company",0,"megawatthours"
"2026-09-12T21","SWPP","Southwest Power Pool","ERCO","Electric Reliability Council of Texas, Inc.",-1514,"megawatthours"
"2026-09-12T21","SWPP","Southwest Power Pool","MISO","Midcontinent Independent System Operator, Inc.",-87,"megawatthours"
"2026-09-12T21","SWPP","Southwest Power Pool","PNM","Public Service Company of New Mexico",0,"megawatthours"
"2026-09-12T21","SWPP","Southwest Power Pool","PSCO","Public Service Company of Colorado",-274,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","AZPS","Arizona Public Service Company",50,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","BHBA","Black Hills Energy",101,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","NWMT","NorthWestern Corporation",-23,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","PACE","PacifiCorp East",214,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","PNM","Public Service Company of New Mexico",-293,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","PSCO","Public Service Company of Colorado",-607,"megawatthours"
"2026-09-12T21","SWPW","Southwest Power Pool West Balancing Authority Area","WALC","Western Area Power Administration - Desert Southwest Region",129,"megawatthours"
"2026-09-12T21","TAL","City of Tallahassee","FPC","Duke Energy Florida, Inc.",98,"megawatthours"
"2026-09-12T21","TAL","City of Tallahassee","SOCO","Southern Company Services, Inc. - Trans",-98,"megawatthours"
"2026-09-12T21","TEC","Tampa Electric Company","FMPP","Florida Municipal Power Pool",88,"megawatthours"
"2026-09-12T21","TEC","Tampa Electric Company","FPC","Duke Energy Florida, Inc.",-908,"megawatthours"
"2026-09-12T21","TEC","Tampa Electric Company","FPL","Florida Power & Light Co.",903,"megawatthours"
"2026-09-12T21","TEC","Tampa Electric Company","SEC","Seminole Electric Cooperative",-356,"megawatthours"
"2026-09-12T21","TEN","Tennessee","CAR","Carolinas",130,"megawatthours"
"2026-09-12T21","TEN","Tennessee","MIDA","Mid-Atlantic",779,"megawatthours"
"2026-09-12T21","TEN","Tennessee","MIDW","Midwest",-2605,"megawatthours"
"2026-09-12T21","TEN","Tennessee","SE","Southeast",283,"megawatthours"
"2026-09-12T21","TEPC","Tucson Electric Power","AZPS","Arizona Public Service Company",98,"megawatthours"
"2026-09-12T21","TEPC","Tucson Electric Power","EPE","El Paso Electric Company",274,"megawatthours"
"2026-09-12T21","TEPC","Tucson Electric Power","PNM","Public Service Company of New Mexico",-28,"megawatthours"
"2026-09-12T21","TEPC","Tucson Electric Power","SRP","Salt River Project Agricultural Improvement and Power District",-195,"megawatthours"
"2026-09-12T21","TEPC","Tucson Electric Power","WALC","Western Area Power Administration - Desert Southwest Region",-304,"megawatthours"
"2026-09-12T21","TEX","Texas","CENT","Central",313,"megawatthours"
"2026-09-12T21","TEX","Texas","MEX","Mexico",-1,"megawatthours"
"2026-09-12T21","TIDC","Turlock Irrigation District","BANC","Balancing Authority of Northern California",547,"megawatthours"
"2026-09-12T21","TIDC","Turlock Irrigation District","CISO","California Independent System Operator",-660,"megawatthours"
"2026-09-12T21","TPWR","City of Tacoma, Department of Public Utilities, Light Division","BPAT","Bonneville Power Administration",-360,"megawatthours"
"2026-09-12T21","TPWR","City of Tacoma, Department of Public Utilities, Light Division","PSEI","Puget Sound Energy, Inc.",39,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","AECI","Associated Electric Cooperative, Inc.",-103,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","CPLW","Duke Energy Progress West",-1,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","DUK","Duke Energy Carolinas",131,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company",209,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","MISO","Midcontinent Independent System Operator, Inc.",-2711,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","PJM","PJM Interconnection, LLC",779,"megawatthours"
"2026-09-12T21","TVA","Tennessee Valley Authority","SOCO","Southern Company Services, Inc. - Trans",283,"megawatthours"
"2026-09-12T21","US48","United States Lower 48","CAN","Canada",-5404,"megawatthours"
"2026-09-12T21","US48","United States Lower 48","MEX","Mexico",453,"megawatthours"
"2026-09-12T21","WALC","Western Area Power Administration - Desert Southwest Region","AZPS","Arizona Public Service Company",-669,"megawatthours"
