"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2026-09-09T05","PSCO","Public Service Company of Colorado","OIL","Petroleum",0,"megawatthours"
"2026-09-09T05","PSCO","Public Service Company of Colorado","SUN","Solar",-4,"megawatthours"
"2026-09-09T05","PSCO","Public Service Company of Colorado","WAT","Hydro",6,"megawatthours"
"2026-09-09T05","PSCO","Public Service Company of Colorado","WND","Wind",1416,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","COL","Coal",0,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","NG","Natural Gas",856,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","OIL","Petroleum",0,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","OTH","Other",24,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","SUN","Solar",0,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","WAT","Hydro",122,"megawatthours"
"2026-09-09T05","PSEI","Puget Sound Energy, Inc.","WND","Wind",57,"megawatthours"
"2026-09-09T05","SCL","Seattle City Light","WAT","Hydro",495,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","BAT","Battery storage",138,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","COL","Coal",1170,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","NG","Natural Gas",4896,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","NUC","Nuclear",3924,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","SNB","Solar with integrated battery storage",43,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","SUN","Solar",40,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","WAT","Hydro",140,"megawatthours"
"2026-09-09T05","SRP","Salt River Project Agricultural Improvement and Power District","WND","Wind",14,"megawatthours"
"2026-09-09T05","SW","Southwest","BAT","Battery storage",2491,"megawatthours"
"2026-09-09T05","SW","Southwest","COL","Coal",3380,"megawatthours"
"2026-09-09T05","SW","Southwest","GEO","Geothermal",7,"megawatthours"
"2026-09-09T05","SW","Southwest","NG","Natural Gas",11679,"megawatthours"
"2026-09-09T05","SW","Southwest","NUC","Nuclear",3924,"megawatthours"
"2026-09-09T05","SW","Southwest","OIL","Petroleum",0,"megawatthours"
"2026-09-09T05","SW","Southwest","OTH","Other",28,"megawatthours"
"2026-09-09T05","SW","Southwest","SNB","Solar with integrated battery storage",82,"megawatthours"
"2026-09-09T05","SW","Southwest","SUN","Solar",125,"megawatthours"
"2026-09-09T05","SW","Southwest","UES","Unknown energy storage",-6,"megawatthours"
"2026-09-09T05","SW","Southwest","WAT","Hydro",736,"megawatthours"
"2026-09-09T05","SW","Southwest","WND","Wind",748,"megawatthours"
"2026-09-09T05","TEPC","Tucson Electric Power","BAT","Battery storage",177,"megawatthours"
"2026-09-09T05","TEPC","Tucson Electric Power","COL","Coal",809,"megawatthours"
"2026-09-09T05","TEPC","Tucson Electric Power","NG","Natural Gas",1514,"megawatthours"
"2026-09-09T05","TEPC","Tucson Electric Power","SUN","Solar",0,"megawatthours"
"2026-09-09T05","TEPC","Tucson Electric Power","WND","Wind",160,"megawatthours"
"2026-09-09T05","TIDC","Turlock Irrigation District","NG","Natural Gas",410,"megawatthours"
"2026-09-09T05","TIDC","Turlock Irrigation District","WAT","Hydro",76,"megawatthours"
"2026-09-09T05","TPWR","City of Tacoma, Department of Public Utilities, Light Division","WAT","Hydro",251,"megawatthours"
"2026-09-09T05","WALC","Western Area Power Administration - Desert Southwest Region","NG","Natural Gas",894,"megawatthours"
"2026-09-09T05","WALC","Western Area Power Administration - Desert Southwest Region","SNB","Solar with integrated battery storage",39,"megawatthours"
"2026-09-09T05","WALC","Western Area Power Administration - Desert Southwest Region","SUN","Solar",0,"megawatthours"
"2026-09-09T05","WALC","Western Area Power Administration - Desert Southwest Region","WAT","Hydro",596,"megawatthours"
"2026-09-09T05","WALC","Western Area Power Administration - Desert Southwest Region","WND","Wind",7,"megawatthours"
"2026-09-09T04","AECI","Associated Electric Cooperative, Inc.","COL","Coal",935,"megawatthours"
"2026-09-09T04","AECI","Associated Electric Cooperative, Inc.","NG","Natural Gas",1155,"megawatthours"
"2026-09-09T04","AECI","Associated Electric Cooperative, Inc.","WND","Wind",541,"megawatthours"
"2026-09-09T04","AVA","Avista Corporation","NG","Natural Gas",423,"megawatthours"
"2026-09-09T04","AVA","Avista Corporation","OTH","Other",132,"megawatthours"
"2026-09-09T04","AVA","Avista Corporation","SUN","Solar",0,"megawatthours"
"2026-09-09T04","AVA","Avista Corporation","WAT","Hydro",597,"megawatthours"
"2026-09-09T04","AVA","Avista Corporation","WND","Wind",11,"megawatthours"
"2026-09-09T04","AVRN","Avangrid Renewables, LLC","NG","Natural Gas",505,"megawatthours"
"2026-09-09T04","AVRN","Avangrid Renewables, LLC","SUN","Solar",0,"megawatthours"
"2026-09-09T04","AVRN","Avangrid Renewables, LLC","WAT","Hydro",0,"megawatthours"
"2026-09-09T04","AVRN","Avangrid Renewables, LLC","WND","Wind",43,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","BAT","Battery storage",1736,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","COL","Coal",1012,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","NG","Natural Gas",2140,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","NUC","Nuclear",0,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","OTH","Other",28,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","SUN","Solar",74,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","UES","Unknown energy storage",-6,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","WAT","Hydro",0,"megawatthours"
"2026-09-09T04","AZPS","Arizona Public Service Company","WND","Wind",202,"megawatthours"
"2026-09-09T04","BANC","Balancing Authority of Northern California","NG","Natural Gas",1634,"megawatthours"
"2026-09-09T04","BANC","Balancing Authority of Northern California","OTH","Other",10,"megawatthours"
"2026-09-09T04","BANC","Balancing Authority of Northern California","SUN","Solar",0,"megawatthours"
"2026-09-09T04","BANC","Balancing Authority of Northern California","WAT","Hydro",1064,"megawatthours"
"2026-09-09T04","BHBA","Black Hills Energy","COL","Coal",747,"megawatthours"
"2026-09-09T04","BHBA","Black Hills Energy","NG","Natural Gas",249,"megawatthours"
"2026-09-09T04","BHBA","Black Hills Energy","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","BHBA","Black Hills Energy","SUN","Solar",0,"megawatthours"
"2026-09-09T04","BHBA","Black Hills Energy","WAT","Hydro",2,"megawatthours"
"2026-09-09T04","BHBA","Black Hills Energy","WND","Wind",117,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","NG","Natural Gas",1011,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","NUC","Nuclear",1131,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","OTH","Other",87,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","SNB","Solar with integrated battery storage",25,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","SUN","Solar",-2,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","WAT","Hydro",6407,"megawatthours"
"2026-09-09T04","BPAT","Bonneville Power Administration","WND","Wind",69,"megawatthours"
"2026-09-09T04","CAL","California","BAT","Battery storage",-2,"megawatthours"
"2026-09-09T04","CAL","California","COL","Coal",0,"megawatthours"
"2026-09-09T04","CAL","California","GEO","Geothermal",1130,"megawatthours"
"2026-09-09T04","CAL","California","NG","Natural Gas",23014,"megawatthours"
"2026-09-09T04","CAL","California","NUC","Nuclear",2241,"megawatthours"
"2026-09-09T04","CAL","California","OIL","Petroleum",18,"megawatthours"
"2026-09-09T04","CAL","California","OTH","Other",8747,"megawatthours"
"2026-09-09T04","CAL","California","PS","Pumped storage",5,"megawatthours"
"2026-09-09T04","CAL","California","SNB","Solar with integrated battery storage",0,"megawatthours"
"2026-09-09T04","CAL","California","SUN","Solar",-50,"megawatthours"
"2026-09-09T04","CAL","California","WAT","Hydro",5561,"megawatthours"
"2026-09-09T04","CAL","California","WND","Wind",1099,"megawatthours"
"2026-09-09T04","CAR","Carolinas","BAT","Battery storage",-1,"megawatthours"
"2026-09-09T04","CAR","Carolinas","COL","Coal",5596,"megawatthours"
"2026-09-09T04","CAR","Carolinas","NG","Natural Gas",6653,"megawatthours"
"2026-09-09T04","CAR","Carolinas","NUC","Nuclear",10599,"megawatthours"
"2026-09-09T04","CAR","Carolinas","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","CAR","Carolinas","OTH","Other",894,"megawatthours"
"2026-09-09T04","CAR","Carolinas","PS","Pumped storage",671,"megawatthours"
"2026-09-09T04","CAR","Carolinas","SNB","Solar with integrated battery storage",-3,"megawatthours"
"2026-09-09T04","CAR","Carolinas","SUN","Solar",-4,"megawatthours"
"2026-09-09T04","CAR","Carolinas","WAT","Hydro",133,"megawatthours"
"2026-09-09T04","CENT","Central","WAT","Hydro",12,"megawatthours"
"2026-09-09T04","CHPD","Public Utility District No. 1 of Chelan County","WAT","Hydro",1337,"megawatthours"
"2026-09-09T04","CHPD","Public Utility District No. 1 of Chelan County","WND","Wind",0,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","COL","Coal",0,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","GEO","Geothermal",713,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","NG","Natural Gas",18504,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","NUC","Nuclear",2241,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","OIL","Petroleum",18,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","OTH","Other",8513,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","SUN","Solar",-50,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","WAT","Hydro",4260,"megawatthours"
"2026-09-09T04","CISO","California Independent System Operator","WND","Wind",1001,"megawatthours"
"2026-09-09T04","DEAA","Arlington Valley, LLC","NG","Natural Gas",517,"megawatthours"
"2026-09-09T04","DOPD","PUD No. 1 of Douglas County","WAT","Hydro",376,"megawatthours"
"2026-09-09T04","EPE","El Paso Electric Company","NG","Natural Gas",894,"megawatthours"
"2026-09-09T04","EPE","El Paso Electric Company","SNB","Solar with integrated battery storage",0,"megawatthours"
"2026-09-09T04","EPE","El Paso Electric Company","SUN","Solar",3,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","BAT","Battery storage",830,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","COL","Coal",8447,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","NG","Natural Gas",42230,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","NUC","Nuclear",4955,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","OTH","Other",92,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","SUN","Solar",1,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","WAT","Hydro",12,"megawatthours"
"2026-09-09T04","ERCO","Electric Reliability Council of Texas, Inc.","WND","Wind",17744,"megawatthours"
"2026-09-09T04","GCPD","Public Utility District No. 2 of Grant County, Washington","WAT","Hydro",944,"megawatthours"
"2026-09-09T04","GRID","Gridforce Energy Management, LLC","COL","Coal",0,"megawatthours"
"2026-09-09T04","GRID","Gridforce Energy Management, LLC","NG","Natural Gas",1969,"megawatthours"
"2026-09-09T04","GRID","Gridforce Energy Management, LLC","SUN","Solar",-1,"megawatthours"
"2026-09-09T04","GRID","Gridforce Energy Management, LLC","WND","Wind",416,"megawatthours"
"2026-09-09T04","GWA","NaturEner Power Watch, LLC","WND","Wind",260,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","BAT","Battery storage",-2,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","GEO","Geothermal",417,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","NG","Natural Gas",91,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","SNB","Solar with integrated battery storage",0,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","SUN","Solar",0,"megawatthours"
"2026-09-09T04","IID","Imperial Irrigation District","WAT","Hydro",14,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","BAT","Battery storage",98,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","GEO","Geothermal",26,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","NG","Natural Gas",678,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","OTH","Other",24,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","SUN","Solar",1,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","WAT","Hydro",877,"megawatthours"
"2026-09-09T04","IPCO","Idaho Power Company","WND","Wind",248,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","BAT","Battery storage",0,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","NG","Natural Gas",2376,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","OTH","Other",224,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","PS","Pumped storage",5,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","SNB","Solar with integrated battery storage",0,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","SUN","Solar",0,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","WAT","Hydro",133,"megawatthours"
"2026-09-09T04","LDWP","Los Angeles Department of Water and Power","WND","Wind",98,"megawatthours"
"2026-09-09T04","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","COL","Coal",3582,"megawatthours"
"2026-09-09T04","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","NG","Natural Gas",835,"megawatthours"
"2026-09-09T04","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","SUN","Solar",0,"megawatthours"
"2026-09-09T04","LGEE","LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company","WAT","Hydro",49,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","BAT","Battery storage",-56,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","COL","Coal",21713,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","NG","Natural Gas",27260,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","NUC","Nuclear",11703,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","OTH","Other",729,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","SUN","Solar",6,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","WAT","Hydro",756,"megawatthours"
"2026-09-09T04","MISO","Midcontinent Independent System Operator, Inc.","WND","Wind",17900,"megawatthours"
"2026-09-09T04","NEVP","Nevada Power Company","COL","Coal",574,"megawatthours"
"2026-09-09T04","NEVP","Nevada Power Company","NG","Natural Gas",4399,"megawatthours"
"2026-09-09T04","NEVP","Nevada Power Company","NUC","Nuclear",0,"megawatthours"
"2026-09-09T04","NEVP","Nevada Power Company","OIL","Petroleum",0,"megawatthours"
"2026-09-09T04","NEVP","Nevada Power Company","OTH","Other",1242,"megawatthours"
"2026-09-09T04","NEVP","Nevada Power Company","SUN","Solar",117,"megawatthours"
