"period","stateId","stateDescription","producertypeid","producerTypeDescription","energysourceid","energySourceDescription","capability","capability-units"
"2023","US","United States","IPP","Independent Power Producers","BAT","Battery","14176.3","megawatts"
"2023","US","United States","IPP","Independent Power Producers","COL","Coal","39283.7","megawatts"
"2023","US","United States","IPP","Independent Power Producers","GEO","Geothermal","2537.3","megawatts"
"2023","US","United States","IPP","Independent Power Producers","HPS","Pumped Storage","3770.3","megawatts"
"2023","US","United States","IPP","Independent Power Producers","HYC","Hydroelectric","6518.2","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NG","Natural Gas","236584.1","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NGCC","Natural Gas - CC","153173.4","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NGGT","Natural Gas - GT","53010","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NGIC","Natural Gas - IC","1455.6","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NGOTH","Natural Gas - OTH","330.8","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NGST","Natural Gas - ST","28614.3","megawatts"
"2023","US","United States","IPP","Independent Power Producers","NUC","Nuclear","40794.8","megawatts"
"2023","US","United States","IPP","Independent Power Producers","OBM","Other Biomass","3897.6","megawatts"
"2023","US","United States","IPP","Independent Power Producers","OOG","Other Gas","1854.8","megawatts"
"2023","US","United States","IPP","Independent Power Producers","OT","Other","1357","megawatts"
"2023","US","United States","IPP","Independent Power Producers","PET","Petroleum","14149","megawatts"
"2023","US","United States","IPP","Independent Power Producers","PETGT","Petroleum - GT","5709.6","megawatts"
"2023","US","United States","IPP","Independent Power Producers","PETIC","Petroleum - IC","1547","megawatts"
"2023","US","United States","IPP","Independent Power Producers","PETOTH","Petroleum - OTH","298.4","megawatts"
"2023","US","United States","IPP","Independent Power Producers","PETST","Petroleum - ST","6594","megawatts"
"2023","US","United States","IPP","Independent Power Producers","SOL","Solar","78316.1","megawatts"
"2023","US","United States","IPP","Independent Power Producers","SOLPV","Solar - PV","76836.1","megawatts"
"2023","US","United States","IPP","Independent Power Producers","SOLTH","Solar - TH","1480","megawatts"
"2023","US","United States","IPP","Independent Power Producers","WND","Wind","120589.4","megawatts"
"2023","US","United States","IPP","Independent Power Producers","WOO","Wood","7064.5","megawatts"
"2023","US","United States","TOT","All sectors","ALL","All","1187555.1","megawatts"
"2023","US","United States","TOT","All sectors","BAT","Battery","15994.9","megawatts"
"2023","US","United States","TOT","All sectors","COL","Coal","178441.7","megawatts"
"2023","US","United States","TOT","All sectors","GEO","Geothermal","2695.8","megawatts"
"2023","US","United States","TOT","All sectors","HPS","Pumped Storage","23147.4","megawatts"
"2023","US","United States","TOT","All sectors","HYC","Hydroelectric","79985.3","megawatts"
"2023","US","United States","TOT","All sectors","NG","Natural Gas","507535.8","megawatts"
"2023","US","United States","TOT","All sectors","NGCC","Natural Gas - CC","294270","megawatts"
"2023","US","United States","TOT","All sectors","NGGT","Natural Gas - GT","132069.3","megawatts"
"2023","US","United States","TOT","All sectors","NGIC","Natural Gas - IC","5886.3","megawatts"
"2023","US","United States","TOT","All sectors","NGOTH","Natural Gas - OTH","455.6","megawatts"
"2023","US","United States","TOT","All sectors","NGST","Natural Gas - ST","74854.6","megawatts"
"2023","US","United States","TOT","All sectors","NUC","Nuclear","95712.2","megawatts"
"2023","US","United States","TOT","All sectors","OBM","Other Biomass","4133.2","megawatts"
"2023","US","United States","TOT","All sectors","OOG","Other Gas","1866.8","megawatts"
"2023","US","United States","TOT","All sectors","OT","Other","1456","megawatts"
"2023","US","United States","TOT","All sectors","PET","Petroleum","29440.5","megawatts"
"2023","US","United States","TOT","All sectors","PETGT","Petroleum - GT","14315.1","megawatts"
"2023","US","United States","TOT","All sectors","PETIC","Petroleum - IC","5414.3","megawatts"
"2023","US","United States","TOT","All sectors","PETOTH","Petroleum - OTH","967.9","megawatts"
"2023","US","United States","TOT","All sectors","PETST","Petroleum - ST","8743.2","megawatts"
"2023","US","United States","TOT","All sectors","SOL","Solar","92007.7","megawatts"
"2023","US","United States","TOT","All sectors","SOLPV","Solar - PV","90527.7","megawatts"
"2023","US","United States","TOT","All sectors","SOLTH","Solar - TH","1480","megawatts"
"2023","US","United States","TOT","All sectors","WND","Wind","147444.7","megawatts"
"2023","US","United States","TOT","All sectors","WOO","Wood","7693.1","megawatts"
"2023","UT","Utah","EU","Electric Utilities","ALL","All","7460.2","megawatts"
"2023","UT","Utah","EU","Electric Utilities","COL","Coal","4530","megawatts"
"2023","UT","Utah","EU","Electric Utilities","GEO","Geothermal","31.7","megawatts"
"2023","UT","Utah","EU","Electric Utilities","HYC","Hydroelectric","244.4","megawatts"
"2023","UT","Utah","EU","Electric Utilities","NG","Natural Gas","2601.4","megawatts"
"2023","UT","Utah","EU","Electric Utilities","NGCC","Natural Gas - CC","1830","megawatts"
"2023","UT","Utah","EU","Electric Utilities","NGGT","Natural Gas - GT","448.7","megawatts"
"2023","UT","Utah","EU","Electric Utilities","NGIC","Natural Gas - IC","85.2","megawatts"
"2023","UT","Utah","EU","Electric Utilities","NGST","Natural Gas - ST","237.5","megawatts"
"2023","UT","Utah","EU","Electric Utilities","OT","Other","8.4","megawatts"
"2023","UT","Utah","EU","Electric Utilities","PET","Petroleum","27.8","megawatts"
"2023","UT","Utah","EU","Electric Utilities","PETIC","Petroleum - IC","27.8","megawatts"
"2023","UT","Utah","EU","Electric Utilities","SOL","Solar","16.5","megawatts"
"2023","UT","Utah","EU","Electric Utilities","SOLPV","Solar - PV","16.5","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","ALL","All","2249.6","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","BAT","Battery","1","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","COL","Coal","51","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","GEO","Geothermal","39","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","HYC","Hydroelectric","15.3","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","NG","Natural Gas","91.4","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","NGGT","Natural Gas - GT","85.9","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","NGIC","Natural Gas - IC","5.5","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","OBM","Other Biomass","16","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","OT","Other","31.8","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","SOL","Solar","1614.4","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","SOLPV","Solar - PV","1614.3","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","SOLTH","Solar - TH",".1","megawatts"
"2023","UT","Utah","IPP","Independent Power Producers","WND","Wind","389.7","megawatts"
"2023","UT","Utah","TOT","All sectors","ALL","All","9709.8","megawatts"
"2023","UT","Utah","TOT","All sectors","BAT","Battery","1","megawatts"
"2023","UT","Utah","TOT","All sectors","COL","Coal","4581","megawatts"
"2023","UT","Utah","TOT","All sectors","GEO","Geothermal","70.7","megawatts"
"2023","UT","Utah","TOT","All sectors","HYC","Hydroelectric","259.7","megawatts"
"2023","UT","Utah","TOT","All sectors","NG","Natural Gas","2692.8","megawatts"
"2023","UT","Utah","TOT","All sectors","NGCC","Natural Gas - CC","1830","megawatts"
"2023","UT","Utah","TOT","All sectors","NGGT","Natural Gas - GT","534.6","megawatts"
"2023","UT","Utah","TOT","All sectors","NGIC","Natural Gas - IC","90.7","megawatts"
"2023","UT","Utah","TOT","All sectors","NGST","Natural Gas - ST","237.5","megawatts"
"2023","UT","Utah","TOT","All sectors","OBM","Other Biomass","16","megawatts"
"2023","UT","Utah","TOT","All sectors","OT","Other","40.2","megawatts"
"2023","UT","Utah","TOT","All sectors","PET","Petroleum","27.8","megawatts"
