"period","stateid","stateName","sector","sectorName","entityid","entityName","plantid","plantName","generatorid","technology","energy_source_code","energy-source-desc","prime_mover_code","balancing_authority_code","balancing-authority-name","status","statusDescription","county","latitude","longitude","nameplate-capacity-mw","net-summer-capacity-mw","net-winter-capacity-mw","operating-year-month","planned-derate-summer-cap-mw","planned-derate-year-month","planned-retirement-year-month","planned-uprate-summer-cap-mw","planned-uprate-year-month","unit","nameplate-capacity-mw-units","net-summer-capacity-mw-units","net-winter-capacity-mw-units","planned-derate-summer-cap-mw-units","planned-uprate-summer-cap-mw-units"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","12","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","118","118","1970-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","13","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1970-12",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","14","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OA","Out of service but expected to return to service in next calendar year","Sherman","45.71644","-120.69408","135","118","118","1971-01",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","15","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1971-10",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","16","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1971-12",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","2","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1968-09",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","3","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OA","Out of service but expected to return to service in next calendar year","Sherman","45.71644","-120.69408","135","129","129","1968-11",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","4","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","118","118","1968-12",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","5","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1969-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","6","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1969-03",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","7","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","135","135","1969-04",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","8","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OA","Out of service but expected to return to service in next calendar year","Sherman","45.71644","-120.69408","135","118","118","1969-06",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3082","John Day","9","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Sherman","45.71644","-120.69408","135","118","118","1969-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3083","Lookout Point","1","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Lane","43.9153","-122.7531","40","40","40","1955-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3083","Lookout Point","2","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Lane","43.9153","-122.7531","40","40","40","1955-03",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","OR","Oregon","electric-utility","Electric Utility","19400","USACE Northwestern Division","3083","Lookout Point","3","Conventional Hydroelectric","WAT","Water","HY","BPAT","Bonneville Power Administration","OP","Operating","Lane","43.9153","-122.7531","40","40","40","1955-01",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
