"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2026-02","HI","Hawaii","RES","residential","450774","43","81.86568","190.37037","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","HI","Hawaii","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IA","Iowa","ALL","all sectors","1749089","9.08","426.72925","4701.35674","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IA","Iowa","COM","commercial","256162","10.74","112.50865","1047.33945","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IA","Iowa","IND","industrial","9187","6.33","149.53159","2361.04066","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IA","Iowa","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IA","Iowa","RES","residential","1483740","12.74","164.68901","1292.97662","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IA","Iowa","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ID","Idaho","ALL","all sectors","1056343","10.14","199.71115","1969.17417","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ID","Idaho","COM","commercial","126790","9.4","50.98719","542.30376","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ID","Idaho","IND","industrial","29627","7.17","41.3914","577.05358","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ID","Idaho","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ID","Idaho","RES","residential","899926","12.63","107.33256","849.81684","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ID","Idaho","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IL","Illinois","ALL","all sectors","6066628","13.88","1481.24319","10673.24133","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IL","Illinois","COM","commercial","645721","13.33","486.45061","3648.82592","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IL","Illinois","IND","industrial","5596","9.62","295.88683","3075.99572","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IL","Illinois","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IL","Illinois","RES","residential","5415308","17.83","694.5345","3896.01094","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IL","Illinois","TRA","transportation","3","8.34","4.37125","52.40876","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IN","Indiana","ALL","all sectors","3427433","13.21","1157.91795","8767.76142","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IN","Indiana","COM","commercial","377322","14.39","310.48081","2158.26181","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IN","Indiana","IND","industrial","19261","9.59","317.06784","3305.93119","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IN","Indiana","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IN","Indiana","RES","residential","3030849","16.06","530.09091","3301.59541","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","IN","Indiana","TRA","transportation","1","14.11",".27838","1.973","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KS","Kansas","ALL","all sectors","1628348","11.9","364.2488","3060.99757","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KS","Kansas","COM","commercial","251312","11.74","137.42797","1170.16396","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KS","Kansas","IND","industrial","23573","8.53","76.2615","894.27534","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KS","Kansas","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KS","Kansas","RES","residential","1353463","15.11","150.55933","996.55827","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KS","Kansas","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KY","Kentucky","ALL","all sectors","2360271","11.25","734.17272","6525.90531","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KY","Kentucky","COM","commercial","328820","12.5","199.34466","1594.87968","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KY","Kentucky","IND","industrial","4696","7.64","167.89128","2197.38222","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KY","Kentucky","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KY","Kentucky","RES","residential","2026755","13.42","366.93678","2733.64342","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","KY","Kentucky","TRA","transportation","0","0","0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","LA","Louisiana","ALL","all sectors","2476289","9.77","749.20638","7670.90043","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","LA","Louisiana","COM","commercial","299939","12.17","206.4442","1696.89643","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","LA","Louisiana","IND","industrial","16898","6.34","219.34423","3460.62603","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","LA","Louisiana","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","LA","Louisiana","RES","residential","2159451","12.87","323.33881","2512.67922","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","LA","Louisiana","TRA","transportation","1","11.32",".07913",".69876","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MA","Massachusetts","ALL","all sectors","3236601","27.06","1236.56269","4570.49431","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MA","Massachusetts","COM","commercial","407679","25.27","528.4343","2090.98786","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MA","Massachusetts","IND","industrial","9361","21.45","99.32474","462.97661","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MA","Massachusetts","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MA","Massachusetts","RES","residential","2819559","30.46","605.53538","1988.21016","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MA","Massachusetts","TRA","transportation","2","11.54","3.26827","28.31968","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MAT","Middle Atlantic","ALL","all sectors","19220959","20.46","6361.27006","31098.80127","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MAT","Middle Atlantic","COM","commercial","2459868","19.68","2489.90412","12653.4893","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MAT","Middle Atlantic","IND","industrial","39109","12.02","603.66316","5021.30267","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MAT","Middle Atlantic","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MAT","Middle Atlantic","RES","residential","16721964","24.47","3200.60106","13077.31329","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MAT","Middle Atlantic","TRA","transportation","18","19.35","67.10172","346.69601","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MD","Maryland","ALL","all sectors","2749959","19.06","1032.8889","5419.20537","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MD","Maryland","COM","commercial","263130","18.11","404.29008","2231.81606","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MD","Maryland","IND","industrial","9395","16.07","41.22225","256.53295","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MD","Maryland","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MD","Maryland","RES","residential","2477429","20.08","581.41706","2895.96225","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","MD","Maryland","TRA","transportation","5","17.08","5.95952","34.89411","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ME","Maine","ALL","all sectors","846046","26.67","265.60137","996.05954","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-02","ME","Maine","COM","commercial","108884","23.97","81.0342","338.12031","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
