"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2026-Q1","WY","Wyoming","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-Q1","WY","Wyoming","RES","residential","291860","13.13","111.97291","852.76945","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2026-Q1","WY","Wyoming","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AK","Alaska","ALL","all sectors","363903","22.93","374.95235","1635.09959","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AK","Alaska","COM","commercial","58150","21.93","151.12468","689.05371","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AK","Alaska","IND","industrial","1230","20.08","75.15814","374.23177","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AK","Alaska","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AK","Alaska","RES","residential","304523","26","148.66953","571.81411","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AK","Alaska","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AL","Alabama","ALL","all sectors","2843226","12.49","2582.24216","20674.20383","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AL","Alabama","COM","commercial","398147","14.67","783.63223","5340.41191","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AL","Alabama","IND","industrial","7246","7.62","612.62324","8037.20824","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AL","Alabama","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AL","Alabama","RES","residential","2437833","16.25","1185.98669","7296.58366","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AL","Alabama","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AR","Arkansas","ALL","all sectors","1746855","9.59","1178.44293","12283.38228","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AR","Arkansas","COM","commercial","210077","10.86","298.80949","2752.27677","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AR","Arkansas","IND","industrial","37360","6.48","352.46625","5440.66626","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AR","Arkansas","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AR","Arkansas","RES","residential","1499416","12.89","527.15891","4090.37507","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AR","Arkansas","TRA","transportation","2","12.92",".00829",".06418","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AZ","Arizona","ALL","all sectors","3548780","12.4","2483.328","20019.82441","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AZ","Arizona","COM","commercial","352241","11.91","1064.90577","8944.80633","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AZ","Arizona","IND","industrial","7136","7.47","281.23352","3763.53793","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AZ","Arizona","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AZ","Arizona","RES","residential","3189401","15.56","1136.93519","7308.79167","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","AZ","Arizona","TRA","transportation","2","9.43",".25354","2.68848","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CA","California","ALL","all sectors","16206084","27.5","15749.9481","57282.04094","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CA","California","COM","commercial","1772281","26.14","7529.06727","28801.42266","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CA","California","IND","industrial","144565","20.88","2118.35198","10143.8168","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CA","California","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CA","California","RES","residential","14289225","33.43","6071.1577","18162.81041","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CA","California","TRA","transportation","13","18.03","31.37117","173.99106","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CO","Colorado","ALL","all sectors","2946492","12.79","1717.05522","13428.82589","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CO","Colorado","COM","commercial","401873","12.47","631.91668","5066.91392","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CO","Colorado","IND","industrial","14631","9.03","339.89397","3763.68657","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CO","Colorado","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CO","Colorado","RES","residential","2529987","16.24","743.22665","4577.27653","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CO","Colorado","TRA","transportation","1","9.63","2.01793","20.94888","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CT","Connecticut","ALL","all sectors","1759048","23.45","1563.36681","6668.00981","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CT","Connecticut","COM","commercial","156540","21.68","604.36692","2787.96471","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CT","Connecticut","IND","industrial","3780","16.44","104.46843","635.42488","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CT","Connecticut","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CT","Connecticut","RES","residential","1598725","26.46","847.7329","3203.49151","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","CT","Connecticut","TRA","transportation","3","16.53","6.79857","41.12873","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DC","District of Columbia","ALL","all sectors","353267","21.78","527.83229","2423.42317","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DC","District of Columbia","COM","commercial","27621","21.91","377.94371","1725.08657","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DC","District of Columbia","IND","industrial","1","17.5","9.31824","53.25142","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DC","District of Columbia","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DC","District of Columbia","RES","residential","325642","23.58","132.09377","560.20038","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DC","District of Columbia","TRA","transportation","3","9.99","8.47656","84.88478","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DE","Delaware","ALL","all sectors","540739","14.61","389.38608","2664.55306","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DE","Delaware","COM","commercial","60979","12.85","129.91777","1011.40242","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DE","Delaware","IND","industrial","1138","9.92","45.49609","458.4577","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DE","Delaware","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DE","Delaware","RES","residential","478622","17.91","213.97224","1194.69293","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","DE","Delaware","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ENC","East North Central","ALL","all sectors","23620288","13.41","18442.74205","137480.87691","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ENC","East North Central","COM","commercial","2592767","13.21","6254.07839","47330.50879","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ENC","East North Central","IND","industrial","53538","9.2","4219.36736","45853.09967","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ENC","East North Central","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ENC","East North Central","RES","residential","20973973","18.02","7957.82695","44172.60998","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ENC","East North Central","TRA","transportation","10","9.2","11.46934","124.65845","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ESC","East South Central","ALL","all sectors","10487671","11.46","8539.72162","74532.11415","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ESC","East South Central","COM","commercial","1525505","13.01","2866.82421","22034.89994","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ESC","East South Central","IND","industrial","24946","7.07","1780.26089","25180.03329","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ESC","East South Central","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ESC","East South Central","RES","residential","8937220","14.25","3892.63652","27317.18091","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2025-Q4","ESC","East South Central","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
