"period","subba","subba-name","parent","parent-name","value","value-units"
"2026-09-17T09","8910","Zones 8, 9, and 10","MISO","Midcontinent Independent System Operator, Inc.","20831","megawatthours"
"2026-09-17T09","ZONA","West","NYIS","New York Independent System Operator","1489","megawatthours"
"2026-09-17T09","ZONB","Genesee","NYIS","New York Independent System Operator","973","megawatthours"
"2026-09-17T09","ZONC","Central","NYIS","New York Independent System Operator","1504","megawatthours"
"2026-09-17T09","ZOND","North","NYIS","New York Independent System Operator","526","megawatthours"
"2026-09-17T09","ZONE","Mohawk Valley","NYIS","New York Independent System Operator","702","megawatthours"
"2026-09-17T09","ZONF","Capital","NYIS","New York Independent System Operator","1170","megawatthours"
"2026-09-17T09","ZONG","Hudson Valley","NYIS","New York Independent System Operator","933","megawatthours"
"2026-09-17T09","ZONH","Millwood","NYIS","New York Independent System Operator","211","megawatthours"
"2026-09-17T09","ZONI","Dunwoodie","NYIS","New York Independent System Operator","537","megawatthours"
"2026-09-17T09","ZONJ","New York City","NYIS","New York Independent System Operator","5143","megawatthours"
"2026-09-17T09","ZONK","Long Island","NYIS","New York Independent System Operator","1975","megawatthours"
"2026-09-17T09","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-17T09","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","12","megawatthours"
"2026-09-17T09","Frep","Freeport","PNM","Public Service Company of New Mexico","36","megawatthours"
"2026-09-17T09","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-17T09","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","53","megawatthours"
"2026-09-17T09","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","22","megawatthours"
"2026-09-17T09","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","69","megawatthours"
"2026-09-17T09","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1115","megawatthours"
"2026-09-17T09","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","233","megawatthours"
"2026-09-17T09","CSWS","AEPW American Electric Power West","SWPP","Southwest Power Pool","5738","megawatthours"
"2026-09-17T09","EDE","Empire District Electric Company","SWPP","Southwest Power Pool","649","megawatthours"
"2026-09-17T09","GRDA","Grand River Dam Authority","SWPP","Southwest Power Pool","1283","megawatthours"
"2026-09-17T09","INDN","Independence Power & Light","SWPP","Southwest Power Pool","119","megawatthours"
"2026-09-17T09","KACY","Kansas City Board of Public Utilities","SWPP","Southwest Power Pool","283","megawatthours"
"2026-09-17T09","KCPL","Kansas City Power & Light","SWPP","Southwest Power Pool","2113","megawatthours"
"2026-09-17T09","LES","Lincoln Electric System","SWPP","Southwest Power Pool","448","megawatthours"
"2026-09-17T09","MPS","KCP&L Greater Missouri Operations","SWPP","Southwest Power Pool","1039","megawatthours"
"2026-09-17T09","NPPD","Nebraska Public Power District","SWPP","Southwest Power Pool","1736","megawatthours"
"2026-09-17T09","OKGE","Oklahoma Gas and Electric Co.","SWPP","Southwest Power Pool","4477","megawatthours"
"2026-09-17T09","OPPD","Omaha Public Power District","SWPP","Southwest Power Pool","1832","megawatthours"
"2026-09-17T09","SECI","Sunflower Electric","SWPP","Southwest Power Pool","678","megawatthours"
"2026-09-17T09","SPRM","City of Springfield","SWPP","Southwest Power Pool","415","megawatthours"
"2026-09-17T09","SPS","Southwestern Public Service Company","SWPP","Southwest Power Pool","4195","megawatthours"
"2026-09-17T09","WAUE","Western Area Power Upper Great Plains East","SWPP","Southwest Power Pool","3463","megawatthours"
"2026-09-17T09","WFEC","Western Farmers Electric Cooperative","SWPP","Southwest Power Pool","1090","megawatthours"
"2026-09-17T09","WR","Westar Energy","SWPP","Southwest Power Pool","3636","megawatthours"
"2026-09-17T09","PRPA","Platte River Power Authority - PRPA","SWPW","Southwest Power Pool West Balancing Authority Area","312","megawatthours"
"2026-09-17T09","WACM","Western Area Power Administration - Colorado Missouri Region - WACM","SWPW","Southwest Power Pool West Balancing Authority Area","2097","megawatthours"
"2026-09-17T09","WAUW","Western Area Power Administration - Upper Great Plains West - WAUW","SWPW","Southwest Power Pool West Balancing Authority Area","45","megawatthours"
"2026-09-17T08","BASI","Basin Electric Power Cooperative","BHBA","Black Hills Energy","201","megawatthours"
"2026-09-17T08","SDE","Black Hills Energy South Dakota Electric","BHBA","Black Hills Energy","225","megawatthours"
"2026-09-17T08","WYE","Black Hills Energy Wyoming Electric","BHBA","Black Hills Energy","360","megawatthours"
"2026-09-17T08","PGAE","Pacific Gas and Electric","CISO","California Independent System Operator","10922","megawatthours"
"2026-09-17T08","SCE","Southern California Edison","CISO","California Independent System Operator","12001","megawatthours"
"2026-09-17T08","SDGE","San Diego Gas and Electric","CISO","California Independent System Operator","2881","megawatthours"
"2026-09-17T08","VEA","Valley Electric Association","CISO","California Independent System Operator","60","megawatthours"
"2026-09-17T08","0001","Zone 1","MISO","Midcontinent Independent System Operator, Inc.","8982","megawatthours"
"2026-09-17T08","0004","Zone 4","MISO","Midcontinent Independent System Operator, Inc.","5047","megawatthours"
"2026-09-17T08","0006","Zone 6","MISO","Midcontinent Independent System Operator, Inc.","10112","megawatthours"
"2026-09-17T08","0027","Zones 2 and 7","MISO","Midcontinent Independent System Operator, Inc.","16870","megawatthours"
"2026-09-17T08","0035","Zones 3 and 5","MISO","Midcontinent Independent System Operator, Inc.","10275","megawatthours"
"2026-09-17T08","8910","Zones 8, 9, and 10","MISO","Midcontinent Independent System Operator, Inc.","21265","megawatthours"
"2026-09-17T08","ZONA","West","NYIS","New York Independent System Operator","1478","megawatthours"
"2026-09-17T08","ZONB","Genesee","NYIS","New York Independent System Operator","966","megawatthours"
"2026-09-17T08","ZONC","Central","NYIS","New York Independent System Operator","1492","megawatthours"
"2026-09-17T08","ZOND","North","NYIS","New York Independent System Operator","523","megawatthours"
"2026-09-17T08","ZONE","Mohawk Valley","NYIS","New York Independent System Operator","690","megawatthours"
"2026-09-17T08","ZONF","Capital","NYIS","New York Independent System Operator","1155","megawatthours"
"2026-09-17T08","ZONG","Hudson Valley","NYIS","New York Independent System Operator","932","megawatthours"
"2026-09-17T08","ZONH","Millwood","NYIS","New York Independent System Operator","210","megawatthours"
"2026-09-17T08","ZONI","Dunwoodie","NYIS","New York Independent System Operator","537","megawatthours"
"2026-09-17T08","ZONJ","New York City","NYIS","New York Independent System Operator","5151","megawatthours"
"2026-09-17T08","ZONK","Long Island","NYIS","New York Independent System Operator","1970","megawatthours"
"2026-09-17T08","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-17T08","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","12","megawatthours"
"2026-09-17T08","Frep","Freeport","PNM","Public Service Company of New Mexico","39","megawatthours"
"2026-09-17T08","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-17T08","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","54","megawatthours"
"2026-09-17T08","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","22","megawatthours"
"2026-09-17T08","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","69","megawatthours"
"2026-09-17T08","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1137","megawatthours"
"2026-09-17T08","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","243","megawatthours"
"2026-09-17T08","CSWS","AEPW American Electric Power West","SWPP","Southwest Power Pool","5915","megawatthours"
"2026-09-17T08","EDE","Empire District Electric Company","SWPP","Southwest Power Pool","670","megawatthours"
"2026-09-17T08","GRDA","Grand River Dam Authority","SWPP","Southwest Power Pool","1290","megawatthours"
"2026-09-17T08","INDN","Independence Power & Light","SWPP","Southwest Power Pool","124","megawatthours"
"2026-09-17T08","KACY","Kansas City Board of Public Utilities","SWPP","Southwest Power Pool","289","megawatthours"
"2026-09-17T08","KCPL","Kansas City Power & Light","SWPP","Southwest Power Pool","2171","megawatthours"
"2026-09-17T08","LES","Lincoln Electric System","SWPP","Southwest Power Pool","451","megawatthours"
"2026-09-17T08","MPS","KCP&L Greater Missouri Operations","SWPP","Southwest Power Pool","1059","megawatthours"
"2026-09-17T08","NPPD","Nebraska Public Power District","SWPP","Southwest Power Pool","1760","megawatthours"
"2026-09-17T08","OKGE","Oklahoma Gas and Electric Co.","SWPP","Southwest Power Pool","4583","megawatthours"
"2026-09-17T08","OPPD","Omaha Public Power District","SWPP","Southwest Power Pool","1836","megawatthours"
"2026-09-17T08","SECI","Sunflower Electric","SWPP","Southwest Power Pool","686","megawatthours"
"2026-09-17T08","SPRM","City of Springfield","SWPP","Southwest Power Pool","428","megawatthours"
"2026-09-17T08","SPS","Southwestern Public Service Company","SWPP","Southwest Power Pool","4234","megawatthours"
"2026-09-17T08","WAUE","Western Area Power Upper Great Plains East","SWPP","Southwest Power Pool","3477","megawatthours"
"2026-09-17T08","WFEC","Western Farmers Electric Cooperative","SWPP","Southwest Power Pool","1106","megawatthours"
"2026-09-17T08","WR","Westar Energy","SWPP","Southwest Power Pool","3759","megawatthours"
"2026-09-17T08","PRPA","Platte River Power Authority - PRPA","SWPW","Southwest Power Pool West Balancing Authority Area","321","megawatthours"
"2026-09-17T08","WACM","Western Area Power Administration - Colorado Missouri Region - WACM","SWPW","Southwest Power Pool West Balancing Authority Area","2139","megawatthours"
"2026-09-17T08","WAUW","Western Area Power Administration - Upper Great Plains West - WAUW","SWPW","Southwest Power Pool West Balancing Authority Area","46","megawatthours"
"2026-09-17T07","BASI","Basin Electric Power Cooperative","BHBA","Black Hills Energy","198","megawatthours"
"2026-09-17T07","SDE","Black Hills Energy South Dakota Electric","BHBA","Black Hills Energy","230","megawatthours"
"2026-09-17T07","WYE","Black Hills Energy Wyoming Electric","BHBA","Black Hills Energy","362","megawatthours"
"2026-09-17T07","PGAE","Pacific Gas and Electric","CISO","California Independent System Operator","11205","megawatthours"
"2026-09-17T07","SCE","Southern California Edison","CISO","California Independent System Operator","12741","megawatthours"
"2026-09-17T07","SDGE","San Diego Gas and Electric","CISO","California Independent System Operator","2692","megawatthours"
"2026-09-17T07","VEA","Valley Electric Association","CISO","California Independent System Operator","63","megawatthours"
"2026-09-17T07","0001","Zone 1","MISO","Midcontinent Independent System Operator, Inc.","9150","megawatthours"
"2026-09-17T07","0004","Zone 4","MISO","Midcontinent Independent System Operator, Inc.","5219","megawatthours"
"2026-09-17T07","0006","Zone 6","MISO","Midcontinent Independent System Operator, Inc.","10414","megawatthours"
"2026-09-17T07","0027","Zones 2 and 7","MISO","Midcontinent Independent System Operator, Inc.","17100","megawatthours"
"2026-09-17T07","0035","Zones 3 and 5","MISO","Midcontinent Independent System Operator, Inc.","10499","megawatthours"
"2026-09-17T07","8910","Zones 8, 9, and 10","MISO","Midcontinent Independent System Operator, Inc.","21761","megawatthours"
"2026-09-17T07","ZONA","West","NYIS","New York Independent System Operator","1499","megawatthours"
"2026-09-17T07","ZONB","Genesee","NYIS","New York Independent System Operator","983","megawatthours"
"2026-09-17T07","ZONC","Central","NYIS","New York Independent System Operator","1503","megawatthours"
"2026-09-17T07","ZOND","North","NYIS","New York Independent System Operator","521","megawatthours"
"2026-09-17T07","ZONE","Mohawk Valley","NYIS","New York Independent System Operator","696","megawatthours"
"2026-09-17T07","ZONF","Capital","NYIS","New York Independent System Operator","1166","megawatthours"
"2026-09-17T07","ZONG","Hudson Valley","NYIS","New York Independent System Operator","955","megawatthours"
"2026-09-17T07","ZONH","Millwood","NYIS","New York Independent System Operator","220","megawatthours"
"2026-09-17T07","ZONI","Dunwoodie","NYIS","New York Independent System Operator","553","megawatthours"
"2026-09-17T07","ZONJ","New York City","NYIS","New York Independent System Operator","5256","megawatthours"
"2026-09-17T07","ZONK","Long Island","NYIS","New York Independent System Operator","2019","megawatthours"
"2026-09-17T07","ACMA","City of Acoma Pueblo","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-17T07","CYGA","City of Gallup","PNM","Public Service Company of New Mexico","13","megawatthours"
"2026-09-17T07","Frep","Freeport","PNM","Public Service Company of New Mexico","35","megawatthours"
"2026-09-17T07","Jica","Jicarilla Apache Nation","PNM","Public Service Company of New Mexico","2","megawatthours"
"2026-09-17T07","KAFB","Kirtland Air Force Base","PNM","Public Service Company of New Mexico","55","megawatthours"
"2026-09-17T07","KCEC","Kit Carson Electric Cooperative","PNM","Public Service Company of New Mexico","23","megawatthours"
"2026-09-17T07","LAC","Los Alamos County","PNM","Public Service Company of New Mexico","70","megawatthours"
"2026-09-17T07","PNM","PNM System Firm Load","PNM","Public Service Company of New Mexico","1187","megawatthours"
"2026-09-17T07","TSGT","Tri-State Generation and Transmission","PNM","Public Service Company of New Mexico","243","megawatthours"
